sex,age,ethnicity,race,csie01,csie02,csie03,csie04,csie05,csie06,csie07,csie08,csie09,csie10,csie11,csie12,csie13,csie14,csie15,csie16,csie17,csie18,csie19,csie20,csie21,csie22,csie23,csie24,csie25,csie26,csie27,csie28,csie29,csie30,csie31,csie32,csiv01,csiv02,csiv03,csiv04,csiv05,csiv06,csiv07,csiv08,csiv09,csiv10,csiv11,csiv12,csiv13,csiv14,csiv15,csiv16,csiv17,csiv18,csiv19,csiv20,csiv21,csiv22,csiv23,csiv24,csiv25,csiv26,csiv27,csiv28,csiv29,csiv30,csiv31,csiv32,csiv33,csiv34,csiv35,csiv36,csiv37,csiv38,csiv39,csiv40,csiv41,csiv42,csiv43,csiv44,csiv45,csiv46,csiv47,csiv48,csiv49,csiv50,csiv51,csiv52,csiv53,csiv54,csiv55,csiv56,csiv57,csiv58,csiv59,csiv60,csiv61,csiv62,csiv63,csiv64,iipsc01,iipsc02,iipsc03,iipsc04,iipsc05,iipsc06,iipsc07,iipsc08,iipsc09,iipsc10,iipsc11,iipsc12,iipsc13,iipsc14,iipsc15,iipsc16,iipsc17,iipsc18,iipsc19,iipsc20,iipsc21,iipsc22,iipsc23,iipsc24,iipsc25,iipsc26,iipsc27,iipsc28,iipsc29,iipsc30,iipsc31,iipsc32,iipscpa,iipscbc,iipscde,iipscfg,iipschi,iipscjk,iipsclm,iipscno,ZPA1,ZBC1,ZDE1,ZFG1,ZHI1,ZJK1,ZLM1,ZNO1,DOM1,LOV1,DISP1,UOCT1,AMP1,DISPDEG1,ELEV1,PEAK1,SSZ,R2,CSIV_PA,CSIV_BC,CSIV_DE,CSIV_FG,CSIV_HI,CSIV_JK,CSIV_LM,CSIV_NO,CSIV_ZPA,CSIV_ZBC,CSIV_ZDE,CSIV_ZFG,CSIV_ZHI,CSIV_ZJK,CSIV_ZLM,CSIV_ZNO,CSIV_DOM,CSIV_LOV,CSIV_DISP,CSIV_OCT,CSIV_AMP,CSIV_DISPDEG,CSIV_ELEV,CSIV_PEAK,CSIV_SSZ,CSIV_R2,CSIE_PA,CSIE_BC,CSIE_DE,CSIE_FG,CSIE_HI,CSIE_JK,CSIE_LM,CSIE_NO,CSIE_ZPA,CSIE_ZBC,CSIE_ZDE,CSIE_ZFG,CSIE_ZHI,CSIE_ZJK,CSIE_ZLM,CSIE_ZNO,CSIE_DOM,CSIE_LOV,CSIE_DISP,CSIE_OCT,CSIE_AMP,CSIE_DISPDEG,CSIE_ELEV,CSIE_PEAK,CSIE_SSZ,CSIE_R2
1,30,2,1,11,6,11,11,6,0,6,11,11,0,11,11,0,11,6,2,11,9,11,11,5,11,7,11,11,0,11,0,7,11,11,5,0,0,2,0,0,3,0,3,0,0,1,0,0,2,0,0,5,0,3,0,0,5,0,2,2,0,2,1,0,3,0,0,0,0,0,2,1,2,0,5,0,0,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.15151515151515,-1.14855072463768,-1.05263157894737,-1.10554089709763,-1.55191256830601,-1.62463343108504,-1.47272727272727,-1.28125,.15341566882695,-.220716969604554,2.53408454963086,2,.268797968952591,145.196631842609,-1.29859520303952,-1.02979723408693,3.62756655508227,.566787617119867,1,.375,0,0,.125,1.375,1.625,2.625,-2.42857142857143,-1.41549295774648,-1.57142857142857,-2.12820512820513,-2.19333333333333,-1.83239436619718,-1.7463768115942,-.535087719298246,.297968816271448,.165041280039564,1.06497317263789,8,.340623016819629,61.0202677303263,-1.73136128954682,-1.39073827272719,2.42386006019415,.191469864936034,8.25,7.5,3.75,4.5,7.25,11,8.25,11,.973821989528796,.961748633879781,-.860103626943005,-.96045197740113,.470588235294117,2.11111111111111,.662420382165605,2.69590643274854,.570800216651675,1.23364645978728,.43335957172573,8,1.35929999451015,24.8304067835847,.756880147547977,2.11618014205812,11.3375511575131,.651885561319249
1,34,2,1,11,6,9,9,6,6,6,11,9,6,9,11,0,9,6,6,11,11,11,11,11,9,9,9,11,6,6,6,9,11,11,6,0,0,2,0,0,1,0,0,0,0,2,2,1,5,0,0,3,0,2,0,0,5,0,2,5,0,3,0,0,3,0,0,0,0,0,0,1,0,0,2,5,0,2,2,0,3,0,0,0,0,0,0,0,0,0,1,2,0,1,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.15151515151515,-1.14855072463768,-1.05263157894737,-1.10554089709763,-1.55191256830601,-1.62463343108504,-1.77575757575758,-1.28125,.15341566882695,-.29647454536213,2.66397696682449,2,.333816601578325,152.639138637087,-1.33647399091831,-1.00265738933998,4.63665097038484,.290100379579232,1.875,.875,0,0,.25,.875,1.5,2.375,-1.03968253968254,-.711267605633803,-1.57142857142857,-2.12820512820513,-2.02666666666667,-2.53661971830986,-1.92753623188406,-.973684210526316,.775673494634021,-.208099452225883,1.83281380830624,1,.803103201521739,105.015593027256,-1.61438633404212,-.811283132520379,2.94081456878006,.877273608668258,9.25,8,7.25,6.5,8,8.75,8.75,10.5,1.49738219895288,1.23497267759563,.953367875647668,.169491525423729,.96078431372549,.640522875816994,.980891719745223,2.40350877192982,.636202372377387,.297904182463513,1.13286665180195,8,.702495808206618,64.9103922725929,1.10511524485468,1.8076110530613,3.00709004692853,.656449062510696
1,60,1,1,11,6,11,8,3,0,8,10,11,2,11,11,6,10,6,6,8,11,11,9,6,11,8,10,11,2,11,9,5,11,10,7,0,0,3,0,0,0,0,5,0,0,1,0,3,3,0,5,3,0,1,0,0,5,0,5,1,0,1,0,0,1,0,5,0,0,0,0,5,1,0,2,1,0,3,0,1,1,0,2,3,0,3,0,0,5,0,5,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1.15151515151515,-1.14855072463768,-1.05263157894737,-1.10554089709763,-1.55191256830601,-1.62463343108504,-1.16969696969697,-1.28125,.15341566882695,-.144959393846979,2.32776832937587,2,.211067745773967,133.375234533712,-1.26071641516073,-1.04964866938676,1.13907420454876,.459821098082244,1,0,0,0,1.25,3.75,1.5,2.125,-2.42857142857143,-1.94366197183099,-1.57142857142857,-2.12820512820513,-.693333333333333,1.51267605633803,-1.92753623188406,-1.41228070175439,-.920232938114517,.651549670581135,5.32829652558855,6,1.12753963727457,305.297906925335,-1.32404266383373,-.196503026559166,11.1285467303237,.456967352317808,9.25,8,5.25,5,8.25,11,8,10.25,1.49738219895288,1.23497267759563,-.0829015544041452,-.677966101694915,1.12418300653595,2.11111111111111,.503184713375796,2.25730994152047,.458796723825965,.823047636564714,.508534617149113,8,.942285437565603,29.1377466455007,.995909499124096,1.9381949366897,7.36835640685705,.482008088002862
1,38,2,1,9,5,10,7,3,1,6,8,10,2,10,8,5,9,6,9,8,5,10,7,5,10,6,9,9,5,10,6,8,10,7,8,2,0,3,0,0,0,0,2,1,1,2,0,2,3,0,2,2,0,3,0,2,2,0,3,2,0,3,0,0,3,0,3,0,0,5,0,2,3,0,3,0,0,3,0,1,3,0,1,0,0,5,0,0,3,0,3,1,0,3,0,0,3,0,2,0,0,0,0,1,0,2,2,0,0,0,0,2,1,2,2,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,2,0,0,0,0,6,3,4,6,-1.15151515151515,-1.14855072463768,-1.05263157894737,-1.10554089709763,.0874316939890711,-.744868035190616,-.563636363636364,.59375,-.0797662545180812,.495526615439434,6.12339646685295,7,.501905650465009,350.855121449477,-.635695132129467,-.133789481664458,4.47023300712378,.57348564662972,1,0,0,.125,.875,2.375,3.375,2.5,-2.42857142857143,-1.94366197183099,-1.57142857142857,-1.96794871794872,-1.19333333333333,-.423943661971831,.789855072463768,-.754385964912281,-.363152135145556,1.07547829963705,5.95735539455683,7,1.13513569508274,341.341388196794,-1.18667732219167,-.0515416271089302,7.54910831248534,.682747149948768,7,6.25,4.25,5.25,8.5,10,7.5,9,.319371727748691,.278688524590164,-.601036269430052,-.536723163841808,1.28758169934641,1.45751633986928,.184713375796178,1.52631578947368,-.0851050158979719,.771868762732101,6.17318516824184,7,.776546360890693,353.707888041869,.489553502944068,1.26609986383476,5.05766032191214,.476919533721944
1,33,2,1,11,11,11,11,11,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1,0,0,0,0,0,2,3,0,0,1,1,0,5,2,1,0,0,0,0,0,0,1,0,5,0,0,0,0,1,2,0,2,0,0,0,1,0,1,0,5,0,2,1,0,2,3,0,1,0,3,0,1,3,0,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,-1.15151515151515,-1.14855072463768,-.467836257309942,-1.10554089709763,-1.55191256830601,-1.62463343108504,-1.16969696969697,-1.28125,.15341566882695,-.291158224256335,2.65655286795573,2,.329104054963963,152.213756559616,-1.18761699995605,-.85851294499209,6.20605664925465,.836328091187658,2,.375,1.375,.125,.25,.625,.75,1.5,-.841269841269841,-1.41549295774648,.392857142857143,-1.96794871794872,-2.02666666666667,-2.8887323943662,-3.01449275362319,-2.50877192982456,.461853086241244,-1.20933359422805,2.77668758320452,3,1.29452540160442,159.097171725868,-1.78381476482356,-.489289363219144,9.11580901037038,.735336167527273,11,11,11,11,11,11,8.25,11,2.41361256544503,2.87431693989071,2.89637305699482,2.71186440677966,2.92156862745098,2.11111111111111,.662420382165605,2.69590643274854,.00564747871636601,-.696789743706206,3.13339518056278,3,.696812629729121,179.535614356613,2.41089669032331,3.10770932005243,4.03009174697172,.48192236944964
2,68,2,1,7,8,10,10,10,7,8,10,9,9,10,10,9,10,9,11,9,9,11,11,10,11,11,11,10,9,10,9,10,10,10,11,3,2,2,0,2,2,2,2,2,3,3,0,5,3,2,2,2,0,2,2,2,2,0,3,3,3,2,0,1,3,0,2,0,3,2,0,2,3,1,3,3,2,3,0,2,2,2,3,2,2,2,1,5,3,0,5,2,0,2,1,2,5,1,5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,4,2,1,1,1,0,0,4,2,1,1,0,2,0,1,0,0,0,2,2,3,0,1,5,6,4,-.393939393939394,-.423913043478261,-.175438596491228,-1.10554089709763,-1.27868852459016,-.158357771260997,.0424242424242423,-.0312499999999999,.364737856078957,.29228840478226,.895223199553904,8,.467403696206216,51.2940238483854,-.440587998054178,.0268156981520373,3.63109721409079,.332354921241231,2.125,.5,1,1.875,2.625,3.125,2.25,2.875,-.642857142857143,-1.23943661971831,-.142857142857143,.275641025641026,1.14,.632394366197183,-.840579710144928,-.0964912280701757,-.844017760748024,.0917658831443155,4.82050333012746,5,.848991730093624,276.202641866287,-.114273306476186,.734718423617438,4.3567949107187,.661758905377039,10,9.5,8.75,9.75,10.75,10.25,9.5,8.75,1.89005235602094,2.05464480874317,1.73056994818653,2.00564971751412,2.75816993464052,1.62091503267974,1.45859872611465,1.38011695906433,-.251074424028475,-.256011905394067,3.91716150703414,4,.358581179239418,224.443441434393,1.8623396853705,2.22092086460992,1.33199349992153,.386129398115849
2,38,1,1,10,9,9,9,1,9,8,7,8,8,10,10,2,11,6,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,2,0,2,0,0,1,0,1,1,1,1,0,2,5,0,1,3,0,3,0,0,3,0,3,2,0,3,0,0,3,0,1,0,1,3,0,2,1,0,1,3,0,5,0,0,3,0,1,0,0,2,0,1,1,0,2,1,0,2,1,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.15151515151515,-1.14855072463768,-1.05263157894737,-1.10554089709763,-1.55191256830601,-1.62463343108504,-1.77575757575758,-1.28125,.15341566882695,-.29647454536213,2.66397696682449,2,.333816601578325,152.639138637087,-1.33647399091831,-1.00265738933998,6.09856065622845,.0347542276848123,1.5,.125,0,.25,.875,1.5,2.625,2.5,-1.63492063492063,-1.76760563380282,-1.57142857142857,-1.80769230769231,-1.19333333333333,-1.65633802816901,-.297101449275362,-.754385964912281,.0568150504466294,.525293656381757,.107739824284933,7,.528357242206604,6.17321928100843,-1.33535074044179,-.806993498235186,2.09410915676665,.533231755355485,9.75,8.5,9.25,5.75,6.75,9.75,10,9.5,1.75916230366492,1.50819672131148,1.98963730569948,-.254237288135593,.143790849673202,1.29411764705882,1.77707006369427,1.8187134502924,.809790655248744,.276807909889819,1.2414214918369,1,.855794089898826,71.1303098935675,1.25455638165737,2.1103504715562,4.96242176809372,.590343633436946
2,49,2,1,11,11,11,2,10,0,0,10,10,11,11,10,9,11,9,9,10,10,11,8,10,10,5,10,3,8,11,8,10,10,9,11,0,0,2,0,0,0,0,1,0,2,2,0,3,5,0,3,1,0,1,0,0,2,0,5,1,5,1,0,1,3,0,5,0,5,1,0,5,0,0,2,1,5,5,0,0,2,0,3,0,5,1,0,5,5,0,5,0,0,3,0,0,2,0,3,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,-1.15151515151515,-1.14855072463768,-1.05263157894737,-.577836411609499,-1.00546448087432,-1.33137829912023,-1.47272727272727,-1.28125,-.128916685128869,-.262331729854943,3.59826507347022,4,.292296849441288,206.171482802686,-1.12766923992894,-.835372390487652,12.0743090608641,.665162084445117,.375,0,0,2.75,1.75,3.375,2,2.375,-3.42063492063492,-1.94366197183099,-1.57142857142857,1.3974358974359,-.0266666666666667,.984507042253521,-1.20289855072464,-.973684210526316,-1.78911588265536,.19100868601269,4.81856229650138,5,1.79928317940839,276.091425551567,-.844628994015335,.954654185393051,17.5585859558242,.73751268304794,7,5.75,10,9.75,10,11,7.75,8.5,.319371727748691,.00546448087431682,2.37823834196891,2.00564971751412,2.26797385620915,2.11111111111111,.343949044585987,1.23391812865497,-.997885166004645,-.2718024045012,4.44636898944815,5,1.03423950399545,254.765690944029,1.33320955108341,2.36744905507886,6.80244533421175,.62898049102732
2,29,2,1,8,6,11,9,11,6,6,11,8,7,10,11,3,3,0,6,9,11,11,7,9,6,6,11,8,5,8,9,11,11,6,11,2,0,3,0,1,5,2,2,0,5,3,0,5,2,2,2,3,1,1,1,1,5,0,5,3,5,2,1,2,3,0,3,2,5,1,0,3,2,0,5,2,5,3,3,2,3,3,5,1,5,2,2,5,3,2,5,1,2,2,2,3,3,2,2,2,0,1,1,4,4,1,0,0,0,0,0,4,4,4,0,0,2,1,0,4,1,1,0,0,0,0,2,4,1,0,0,2,2,2,3,16,10,6,0,-.393939393939394,-.423913043478261,-.467836257309942,-.313984168865435,2.81967213114754,1.30791788856305,.0424242424242423,-1.28125,-1.28249255673545,.263275430344493,4.91467497193347,5,1.30923684270834,281.598438627415,.161136424817725,1.47037326752607,7.75419151172355,.950490537225092,1.75,1.125,1.375,3.5,2.75,3.625,2.125,3.25,-1.23809523809524,-.359154929577465,.392857142857143,2.35897435897436,1.30666666666667,1.33661971830986,-1.02173913043478,.56140350877193,-1.25625930210141,-.371717894233913,4.42461198989405,5,1.31009985383176,253.519069928674,.417191512184059,1.72729136601582,10.8416335797945,.633248343758377,9,4.5,7.25,8.5,9.75,10,6.5,8.25,1.36649214659686,-.677595628415301,.953367875647668,1.29943502824859,2.10457516339869,1.45751633986928,-.452229299363057,1.08771929824561,-.601082670646499,-.00999646145769589,4.6956671000938,5,.60116578927381,269.049841800695,.892410115528543,1.49357590480235,6.49394691729234,.22260749020344
2,37,2,1,3,1,11,2,8,6,2,11,8,1,10,3,10,10,0,11,0,0,11,3,11,11,1,10,3,0,10,0,11,11,2,10,2,0,3,0,2,0,2,3,0,3,3,0,3,3,0,3,1,0,1,0,2,2,0,5,2,3,3,0,3,2,0,3,0,5,3,0,5,3,0,5,1,2,3,0,3,2,0,3,0,3,3,0,3,5,0,5,0,0,3,0,3,2,0,5,0,0,1,4,2,1,2,2,0,0,0,4,0,4,2,2,0,1,1,4,4,2,2,0,0,0,2,4,4,2,4,2,0,1,4,16,10,9,10,6,-1.15151515151515,-.786231884057971,.116959064327485,3.11609498680739,1.18032786885246,1.01466275659824,1.25454545454545,.59375,-1.35033578896669,.156339161112659,4.82746846568029,5,1.35935597849191,276.601726507227,.667324136944738,2.02668011543665,5.25255057395385,.439016222023112,.75,0,.25,2,3,4,2.75,2.375,-2.82539682539683,-1.94366197183099,-1.21428571428571,.435897435897436,1.64,1.86478873239437,-.115942028985507,-.973684210526316,-2.04254994858942,.700385179084836,5.04253709944863,5,2.1592937946385,288.924614961245,-.391535572841693,1.76775822179681,19.3273251262194,.964965335061112,2,1.25,.5,10,10.5,10.5,9.5,3.5,-2.29842931937173,-2.45355191256831,-2.5440414507772,2.14689265536723,2.59477124183007,1.7843137254902,1.45859872611465,-1.69005847953216,-2.65658011750048,1.0718223685337,5.09568877762121,5,2.86465025969804,291.970071612866,-.125188101680907,2.73946215801713,37.1590339908006,.883362157629784
1,26,2,1,11,11,11,11,11,0,11,11,11,11,11,11,11,11,8,10,9,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5,0,3,0,1,3,0,3,1,2,3,1,3,5,0,2,5,0,5,0,2,5,0,5,5,2,5,3,1,5,0,1,3,1,3,0,1,3,0,10,0,0,3,2,1,3,0,1,5,1,5,0,1,3,0,5,5,0,5,0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.15151515151515,-1.14855072463768,-1.05263157894737,-1.10554089709763,-1.55191256830601,-1.62463343108504,-1.77575757575758,-1.28125,.15341566882695,-.29647454536213,2.66397696682449,2,.333816601578325,152.639138637087,-1.33647399091831,-1.00265738933998,1.73823402343246,.522289160282141,3.625,.75,0,.75,1.5,3.75,4,3.625,1.73809523809524,-.887323943661972,-1.57142857142857,-1.16666666666667,-.36,1.51267605633803,1.69565217391304,1.21929824561403,.522032581453634,1.66627895826523,.303606633194438,7,1.74613962295591,17.3958917634884,.272537816525392,2.0186774394813,13.8243161704788,.882214655757835,11,10.25,11,11,10.75,11,8.25,10.5,2.41361256544503,2.46448087431694,2.89637305699482,2.71186440677966,2.75816993464052,2.11111111111111,.662420382165605,2.40350877192982,-.0781493345156855,-.675944426862184,3.25660398573282,3,.680447049145847,186.595167095944,2.30269263792294,2.98313968706879,3.50317665529974,.528672381954628
1,30,2,1,9,9,9,11,11,10,10,11,11,3,9,11,3,11,11,7,11,10,11,11,10,11,11,11,11,6,10,10,10,10,10,10,3,0,2,2,0,3,0,5,1,0,5,0,3,5,1,0,3,1,5,0,0,3,0,5,5,0,5,1,1,2,0,0,3,3,3,1,1,3,0,5,3,0,5,1,1,3,0,3,5,0,5,0,0,5,0,5,2,0,5,0,3,5,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,-.772727272727273,-1.14855072463768,-1.05263157894737,-1.10554089709763,-1.55191256830601,-1.62463343108504,-1.16969696969697,-.65625,.35905013852392,-.0340218938469787,1.6651768753794,1,.360658413509211,95.4104209989787,-1.13524293031225,-.774584516803035,4.91252678026634,.651654757275923,3.125,.625,.125,.5,1.125,3.125,4.375,3.625,.944444444444445,-1.06338028169014,-1.39285714285714,-1.48717948717949,-.86,.632394366197183,2.23913043478261,1.21929824561403,.630510908681961,1.68939669198079,.357206235509928,7,1.80322078205709,20.4670133349632,.0289813224139376,1.83220210447103,13.8077033933593,.941968434926383,10.75,10.5,7,8.5,9.75,9.75,10.5,10.5,2.28272251308901,2.60109289617486,.823834196891192,1.29943502824859,2.10457516339869,1.29411764705882,2.09554140127389,2.40350877192982,.472498033644095,.281911783880996,1.03285020792992,8,.550207820453782,59.1797031441624,1.86310345225811,2.41331127271189,2.84662999639304,.425385309748142
1,28,2,1,6,8,8,6,6,5,9,9,11,7,9,6,6,7,9,8,8,6,10,11,8,6,8,10,10,6,11,8,11,11,10,11,2,0,3,0,0,5,3,2,2,0,2,1,3,3,0,1,2,0,5,0,0,5,0,5,5,3,5,5,0,5,1,0,2,1,1,0,1,1,0,5,1,1,2,0,0,1,1,1,0,1,5,0,1,5,0,5,5,1,1,3,1,5,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,-1.15151515151515,-1.14855072463768,-.760233918128655,-.577836411609499,-1.55191256830601,-1.62463343108504,-1.47272727272727,-1.28125,.0597481226528079,-.387483930983375,2.98850981356018,3,.3920633047492,171.234049479813,-1.19608243475116,-.804019130001964,2.67090398819122,1.03744031989159,2.375,1.125,.625,.875,.75,2.625,3,3.75,-.246031746031746,-.359154929577465,-.678571428571429,-1.00641025641026,-1.36,-.0718309859154932,.246376811594203,1.43859649122807,.661480761197867,.716225757747211,.745682730980412,8,.974954426368471,42.725733431951,-.254628255460514,.720326170907957,5.12918137194816,.741277069041872,7.75,9,6.75,7.75,9.5,9.5,7.25,8.75,.712041884816754,1.78142076502732,.694300518134715,.875706214689265,1.94117647058824,1.13071895424837,.0254777070063694,1.38011695906433,-.102251167903032,-.193172367068778,3.62833228687854,4,.218565470137642,207.894258041743,1.06761993419692,1.28618540433456,2.76294295828757,.0691593933826216
1,33,2,1,11,10,10,10,10,6,6,9,6,8,9,8,6,2,6,6,7,8,7,9,9,5,8,7,8,6,8,8,8,8,9,9,1,0,1,0,0,0,0,0,0,1,1,0,2,2,0,0,1,2,2,0,0,3,0,2,3,1,1,0,2,2,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,1,1,0,0,0,1,2,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.15151515151515,-1.14855072463768,-1.05263157894737,-1.10554089709763,-1.55191256830601,-1.62463343108504,-1.77575757575758,-1.28125,.15341566882695,-.29647454536213,2.66397696682449,2,.333816601578325,152.639138637087,-1.33647399091831,-1.00265738933998,2.76619549840804,.0156589198263979,.75,0,0,.625,.625,1,.625,1.625,-2.82539682539683,-1.94366197183099,-1.57142857142857,-1.32692307692308,-1.52666666666667,-2.36056338028169,-3.19565217391304,-2.28947368421053,-.421535272476062,-.650908633414641,3.71619360447583,4,.77548309781399,212.928489194859,-2.12997079383142,-1.35448769601743,3.05345017904423,.787796099143718,8.75,7.25,8,8.25,7.75,8.5,5.25,8,1.23560209424084,.825136612021858,1.3419689119171,1.15819209039548,.797385620915033,.477124183006536,-1.2484076433121,.941520467836258,.132867111477409,-.747825557961782,2.96566362784475,3,.759537184378224,169.92502085375,.691065292127625,1.45060247650585,4.83773628841674,.476997256617312
1,46,2,1,9,3,9,3,6,6,3,9,8,8,9,9,6,9,6,8,6,6,9,3,9,8,3,8,3,0,8,3,10,10,3,8,2,0,2,0,1,2,1,2,2,1,2,1,2,3,1,2,3,0,2,0,0,3,0,3,3,1,3,0,0,3,0,2,2,2,2,0,2,2,0,2,2,1,3,0,1,2,0,2,2,1,2,1,2,3,1,2,2,1,2,0,2,3,0,3,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,3,2,1,0,-.772727272727273,-1.14855072463768,-.760233918128655,-.841688654353562,-.73224043715847,-1.03812316715543,-1.47272727272727,-1.28125,-.107744739197544,-.236544586048797,3.56891368388102,4,.259927432207036,204.489722456974,-1.00594268086104,-.746015248654006,5.17738418165254,.245673448707606,2.25,.25,.375,.875,1.25,2.25,2.25,2.625,-.444444444444444,-1.59154929577465,-1.03571428571429,-1.00641025641026,-.693333333333333,-.6,-.840579710144928,-.535087719298246,-.0301180274403958,.308443394229721,6.18566333834742,7,.30991034674701,354.422855611184,-.843389880640018,-.533479533893008,.959278012353094,.400486289830646,4.5,3.75,4.25,7.75,8.25,8.75,8.25,6.5,-.989528795811518,-1.08743169398907,-.601036269430052,.875706214689265,1.12418300653595,.640522875816994,.662420382165605,.0643274853801171,-.979159611179817,.478556374587117,5.16680434499683,6,1.08984849764716,296.044813655715,.086145400669661,1.17599389831682,5.34740843270847,.88848253337714
1,30,2,1,11,3,11,10,11,6,6,11,9,1,11,11,11,11,8,11,9,6,11,10,9,11,2,11,10,2,11,9,11,11,6,11,1,1,0,0,0,0,1,0,0,2,0,0,2,1,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.15151515151515,-1.14855072463768,-1.05263157894737,-1.10554089709763,-1.55191256830601,-1.62463343108504,-1.77575757575758,-1.28125,.15341566882695,-.29647454536213,2.66397696682449,2,.333816601578325,152.639138637087,-1.33647399091831,-1.00265738933998,2.20828408152993,.776614865095904,.625,0,.25,.375,.5,.375,.25,.5,-3.02380952380952,-1.94366197183099,-1.21428571428571,-1.6474358974359,-1.69333333333333,-3.24084507042254,-3.73913043478261,-4.26315789473684,-.566659702139965,-1.32575183464514,3.54542299291267,4,1.44177707884898,203.143765310928,-2.59570748007968,-1.1539304012307,8.73426834400353,.951984099055737,10,5.5,3,10.5,11,11,9.75,9.75,1.89005235602094,-.131147540983607,-1.24870466321244,2.42937853107345,2.92156862745098,2.11111111111111,1.61783439490446,1.96491228070175,-.738322738045297,1.03219291583506,5.66208232586628,6,1.26907158230526,324.422988590142,1.44437563713333,2.7134472194386,13.8314948885719,.465760987945121
1,67,2,1,2,1,6,3,6,6,3,7,6,0,7,7,3,8,6,5,5,5,8,5,8,7,3,8,3,0,9,2,10,10,6,7,0,0,1,0,1,0,0,1,0,0,1,0,1,1,2,1,1,0,2,0,1,1,0,2,2,0,2,0,1,1,1,1,0,0,1,0,2,1,0,3,1,1,2,0,1,0,0,1,0,0,2,0,0,1,0,2,0,2,1,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,-1.15151515151515,-1.14855072463768,-.760233918128655,-1.10554089709763,-1.55191256830601,-1.33137829912023,-1.77575757575758,-1.28125,.101362882903197,-.317521174643055,2.83249397746793,3,.333307861259156,162.294736891366,-1.26326739182037,-.929959530561211,.1720533769781,.369443769878066,.5,.125,.625,.375,.875,1.625,1.5,.75,-3.22222222222222,-1.76760563380282,-.678571428571429,-1.6474358974359,-1.19333333333333,-1.48028169014085,-1.92753623188406,-3.82456140350877,-.944661999550157,-.647680978156093,4.1112853970236,4,1.14537196703051,235.566249073451,-1.96769348011242,-.822321513081914,7.66505307349806,.684601622600711,4.25,4.5,1.5,6.75,6.75,7.5,7.75,4,-1.12041884816754,-.677595628415301,-2.0259067357513,.310734463276836,.143790849673202,-.176470588235294,.343949044585987,-1.39766081871345,-.708242281645412,.378173477162996,5.2026492325155,6,.802883745220845,298.098635000093,-.574947282718357,.227936462502488,5.39438760276546,.477994801863613
